,area,building_type,building_nature,num_bath_rooms,num_bed_rooms,price,city,locality,relaxation_amenity_count,security_amenity_count,maintenance_or_cleaning_amenity_count,social_amenity_count,expendable_amenity_count,service_staff_amenity_count,unclassify_amenity_count,division,zone
3903,1600.0,Apartment,Residential,0.0,3.0,9500000.0,Dhaka,Aftab Nagar,0,0,2,0,1,0,4,Dhaka,Khilgaon
3904,2300.0,Apartment,Residential,0.0,4.0,15000000.0,Dhaka,Bashundhara R-A,0,0,0,0,4,0,3,Dhaka,Bashundhara R/A
3905,950.0,Apartment,Residential,0.0,2.0,5000000.0,Dhaka,Uttara,0,2,0,0,2,0,4,Dhaka,Uttara
3906,2300.0,Apartment,Residential,0.0,4.0,15000000.0,Dhaka,Bashundhara R-A,0,0,0,0,4,0,3,Dhaka,Bashundhara R/A
3907,1600.0,Apartment,Residential,0.0,3.0,8900000.0,Dhaka,Aftab Nagar,0,0,2,0,1,0,4,Dhaka,Khilgaon
3908,2880.0,Residential Plot,Residential,0.0,0.0,16000000.0,Dhaka,Dakshin Khan,0,0,0,0,0,0,0,Dhaka,Dakshin Khan
3909,860.0,Apartment,Residential,0.0,2.0,4500000.0,Dhaka,Mirpur,0,2,3,0,3,0,4,Dhaka,Mirpur
3910,600.0,Apartment,Residential,0.0,2.0,2700000.0,Dhaka,Mirpur,0,0,2,0,0,0,4,Dhaka,Mirpur
3911,1580.0,Apartment,Residential,0.0,3.0,9500000.0,Dhaka,Dakshin Khan,0,1,3,0,2,0,3,Dhaka,Dakshin Khan
3912,1120.0,Apartment,Residential,0.0,3.0,5040000.0,Dhaka,Ibrahimpur,0,0,2,0,4,0,3,Dhaka,Mirpur
3913,860.0,Apartment,Residential,0.0,2.0,4500000.0,Dhaka,Mirpur,0,2,3,0,3,0,4,Dhaka,Mirpur
3914,900.0,Apartment,Residential,0.0,3.0,6200000.0,Dhaka,Cantonment,0,0,1,0,2,0,3,Dhaka,Dhaka Cantonment
3915,1120.0,Apartment,Residential,0.0,3.0,5040000.0,Dhaka,Ibrahimpur,0,0,2,0,4,0,3,Dhaka,Mirpur
3916,1553.0,Apartment,Residential,0.0,3.0,10500000.0,Dhaka,Mirpur,0,2,2,0,4,0,3,Dhaka,Mirpur
3917,1465.0,Apartment,Residential,0.0,2.0,14000000.0,Dhaka,Lalmatia,0,1,1,0,3,0,3,Dhaka,Mohammadpur
3918,1872.0,Apartment,Residential,0.0,3.0,14700000.0,Dhaka,Mirpur,0,1,1,0,5,0,3,Dhaka,Mirpur
3919,1200.0,Apartment,Residential,0.0,3.0,6000000.0,Dhaka,Mirpur,0,1,1,0,3,0,4,Dhaka,Mirpur
3920,1872.0,Apartment,Residential,0.0,3.0,15000000.0,Dhaka,Mirpur,0,2,2,0,4,0,3,Dhaka,Mirpur
3921,1233.0,Apartment,Residential,0.0,3.0,5500000.0,Dhaka,Ibrahimpur,0,0,2,0,4,0,3,Dhaka,Mirpur
3922,1528.0,Apartment,Residential,0.0,3.0,6800000.0,Chattogram,Jalalabad Housing Society,0,2,2,0,2,0,3,Chattogram,Chattogram City
3923,1066.0,Apartment,Residential,0.0,2.0,8000000.0,Dhaka,Uttara,0,1,1,0,1,0,3,Dhaka,Uttara
3924,1890.0,Apartment,Residential,0.0,4.0,9500000.0,Dhaka,Kafrul,0,1,2,0,1,0,4,Dhaka,Mirpur
3925,900.0,Apartment,Residential,0.0,2.0,4800000.0,Dhaka,Badda,0,1,2,0,4,0,4,Dhaka,Badda
3926,980.0,Apartment,Residential,0.0,3.0,6500000.0,Dhaka,Mirpur,0,1,1,0,3,0,4,Dhaka,Mirpur
3927,700.0,Apartment,Residential,0.0,2.0,2500000.0,Dhaka,Khilkhet,0,0,1,0,2,0,4,Dhaka,Khilkhet
3928,1360.0,Apartment,Residential,0.0,3.0,8840000.0,Dhaka,Mirpur,0,2,1,0,4,0,4,Dhaka,Mirpur
3929,1300.0,Apartment,Residential,0.0,3.0,5400000.0,Dhaka,Mirpur,0,0,3,0,1,0,4,Dhaka,Mirpur
3930,1900.0,Building,Residential,0.0,7.0,12000000.0,Dhaka,Turag,0,0,1,0,1,0,3,Dhaka,Turag
3931,2260.0,Apartment,Residential,0.0,4.0,20000000.0,Dhaka,Uttara,0,2,2,0,3,0,3,Dhaka,Uttara
3932,1135.0,Apartment,Residential,0.0,2.0,5000000.0,Dhaka,Dakshin Khan,0,2,3,0,2,0,3,Dhaka,Dakshin Khan
3933,1230.0,Apartment,Residential,0.0,3.0,7000000.0,Dhaka,Dakshin Khan,0,1,3,0,4,0,3,Dhaka,Dakshin Khan
3934,2260.0,Apartment,Residential,0.0,4.0,20000000.0,Dhaka,Uttara,0,2,2,0,3,0,3,Dhaka,Uttara
3935,950.0,Apartment,Residential,0.0,2.0,4370000.0,Dhaka,Mirpur,0,0,1,0,1,0,3,Dhaka,Mirpur
3936,2520.0,Residential Plot,Residential,0.0,0.0,2600000.0,Gazipur,Gazipur Sadar Upazila,0,0,0,0,0,0,0,Dhaka,Sub-district of Gazipur
3937,950.0,Apartment,Residential,0.0,2.0,4370000.0,Dhaka,Mirpur,0,0,1,0,1,0,3,Dhaka,Mirpur
3938,2190.0,Apartment,Residential,0.0,3.0,26000000.0,Dhaka,Banani,0,2,2,0,3,0,4,Dhaka,Banani
3939,1600.0,Apartment,Residential,0.0,4.0,18000000.0,Dhaka,Mirpur,0,1,3,0,1,0,4,Dhaka,Mirpur
3940,1460.0,Apartment,Residential,0.0,3.0,10000000.0,Dhaka,Aftab Nagar,0,0,2,0,1,0,4,Dhaka,Khilgaon
3941,1200.0,Apartment,Residential,0.0,3.0,7000000.0,Dhaka,Cantonment,0,1,2,1,6,0,6,Dhaka,Dhaka Cantonment
3942,1600.0,Apartment,Residential,0.0,4.0,16000000.0,Dhaka,Mirpur,0,1,3,0,1,0,4,Dhaka,Mirpur
3943,9600.0,Building,Residential,0.0,19.0,80000000.0,Dhaka,Mirpur,0,1,3,0,0,0,3,Dhaka,Mirpur
3944,1600.0,Apartment,Residential,0.0,4.0,15500000.0,Dhaka,Mirpur,0,1,3,0,1,0,4,Dhaka,Mirpur
3945,1250.0,Apartment,Residential,0.0,3.0,8000000.0,Dhaka,Mohammadpur,1,1,0,0,2,0,4,Dhaka,Mohammadpur
3946,900.0,Apartment,Residential,0.0,3.0,5000000.0,Dhaka,Mirpur,0,0,2,0,2,0,3,Dhaka,Mirpur
3947,1530.0,Apartment,Residential,0.0,3.0,12000000.0,Dhaka,Mirpur,0,2,3,2,3,0,4,Dhaka,Mirpur
3948,1281.0,Apartment,Residential,0.0,3.0,7430000.0,Dhaka,Mirpur,0,0,2,0,4,0,3,Dhaka,Mirpur
3949,1251.0,Apartment,Residential,0.0,3.0,7256000.0,Dhaka,Mirpur,0,0,2,0,4,0,3,Dhaka,Mirpur
3950,1038.0,Apartment,Residential,0.0,3.0,6020000.0,Dhaka,Mirpur,0,0,2,0,4,0,3,Dhaka,Mirpur
3951,1251.0,Apartment,Residential,0.0,3.0,7256000.0,Dhaka,Mirpur,0,0,2,0,4,0,3,Dhaka,Mirpur
3952,1200.0,Apartment,Residential,0.0,3.0,6000000.0,Dhaka,Mirpur,0,0,1,0,1,0,3,Dhaka,Mirpur
3953,1350.0,Apartment,Residential,0.0,3.0,6500000.0,Dhaka,Mirpur,0,0,2,0,3,0,3,Dhaka,Mirpur
3954,1000.0,Apartment,Residential,0.0,3.0,5000000.0,Dhaka,Mirpur,0,0,1,0,1,0,3,Dhaka,Mirpur
3955,1654.0,Apartment,Residential,0.0,3.0,8500000.0,Dhaka,Uttara,0,1,1,0,1,0,3,Dhaka,Uttara
3956,800.0,Apartment,Residential,0.0,2.0,4445000.0,Dhaka,Ibrahimpur,0,0,3,0,1,0,4,Dhaka,Mirpur
3957,800.0,Apartment,Residential,0.0,2.0,4445000.0,Dhaka,Ibrahimpur,0,0,3,0,1,0,4,Dhaka,Mirpur
3958,985.0,Apartment,Residential,0.0,3.0,6500000.0,Dhaka,Mirpur,0,0,2,0,5,0,3,Dhaka,Mirpur
3959,800.0,Apartment,Residential,0.0,2.0,4445000.0,Dhaka,Ibrahimpur,0,0,3,0,1,0,4,Dhaka,Mirpur
3960,926.0,Apartment,Residential,0.0,2.0,3500000.0,Chattogram,Bayazid,0,1,1,1,1,0,3,Chattogram,Chattogram City
3961,890.0,Apartment,Residential,0.0,2.0,3000000.0,Chattogram,Bayazid,0,1,1,1,1,0,3,Chattogram,Chattogram City
3962,1500.0,Apartment,Residential,0.0,3.0,8500000.0,Dhaka,Mirpur,0,1,2,0,5,0,3,Dhaka,Mirpur
3963,3600.0,Residential Plot,Residential,0.0,0.0,15000000.0,Chattogram,Bayazid,0,0,0,0,0,0,0,Chattogram,Chattogram City
3964,1800.0,Apartment,Residential,0.0,4.0,10800000.0,Chattogram,Jamal Khan,0,1,2,0,2,0,3,Chattogram,Chattogram City
3965,2073.6,Residential Plot,Residential,0.0,0.0,28000000.0,Dhaka,Adabor,0,0,0,0,0,0,0,Dhaka,Mohammadpur
3966,1300.0,Apartment,Residential,0.0,3.0,7100000.0,Chattogram,Halishahar,0,0,3,0,0,0,3,Chattogram,Chattogram City
3967,1300.0,Apartment,Residential,0.0,3.0,5400000.0,Chattogram,Halishahar,0,1,3,0,0,0,3,Chattogram,Chattogram City
3968,2250.0,Apartment,Residential,0.0,3.0,24800000.0,Dhaka,Uttara,0,1,1,0,1,0,3,Dhaka,Uttara
3969,1200.0,Apartment,Residential,0.0,3.0,6000000.0,Dhaka,Mirpur,0,2,1,0,4,0,4,Dhaka,Mirpur
3970,2065.0,Apartment,Residential,0.0,5.0,13000000.0,Chattogram,16 No. Chawk Bazaar Ward,0,2,3,0,2,0,4,Chattogram,Chattogram City
3971,1400.0,Apartment,Residential,0.0,3.0,7000000.0,Dhaka,Mirpur,0,0,2,0,3,0,3,Dhaka,Mirpur
3972,1000.0,Apartment,Residential,2.0,3.0,3000000.0,Dhaka,Mirpur,0,0,1,0,3,0,4,Dhaka,Mirpur
3973,1365.0,Apartment,Residential,0.0,3.0,9500000.0,Dhaka,Mirpur,0,0,2,0,3,0,3,Dhaka,Mirpur
3974,1900.0,Apartment,Residential,0.0,6.0,10000000.0,Dhaka,Badda,0,0,0,0,0,0,3,Dhaka,Badda
3975,6400.0,Building,Residential,8.0,7.0,26000000.0,Dhaka,Mirpur,0,0,3,0,0,0,3,Dhaka,Mirpur
3976,1390.0,Apartment,Residential,3.0,3.0,6700000.0,Dhaka,Mirpur,0,0,1,0,3,0,4,Dhaka,Mirpur
3977,1127.0,Apartment,Residential,3.0,3.0,7500000.0,Dhaka,Mirpur,0,0,1,0,5,0,4,Dhaka,Mirpur
3978,1365.0,Apartment,Residential,0.0,3.0,7508000.0,Dhaka,Mirpur,0,1,2,0,3,0,3,Dhaka,Mirpur
3979,1365.0,Apartment,Residential,0.0,3.0,7508000.0,Dhaka,Mirpur,0,1,2,0,3,0,3,Dhaka,Mirpur
3980,1365.0,Apartment,Residential,0.0,3.0,7508000.0,Dhaka,Mirpur,0,1,2,0,3,0,3,Dhaka,Mirpur
3981,1650.0,Apartment,Residential,0.0,3.0,12500000.0,Dhaka,Bashundhara R-A,0,2,2,0,2,0,3,Dhaka,Bashundhara R/A
3982,850.0,Apartment,Residential,2.0,2.0,6000000.0,Dhaka,Mirpur,0,2,3,0,3,0,4,Dhaka,Mirpur
3983,8850.0,Building,Residential,10.0,18.0,55000000.0,Dhaka,Banasree,0,2,1,1,2,0,2,Dhaka,Khilgaon
3984,880.0,Apartment,Residential,2.0,2.0,5500000.0,Dhaka,Mohammadpur,0,1,3,1,4,0,4,Dhaka,Mohammadpur
3985,1000.0,Apartment,Residential,2.0,2.0,3700000.0,Dhaka,Mirpur,0,1,1,0,4,0,4,Dhaka,Mirpur
3986,2200.0,Apartment,Residential,4.0,4.0,17500000.0,Dhaka,Bashundhara R-A,0,2,3,1,4,0,4,Dhaka,Bashundhara R/A
3987,1000.0,Apartment,Residential,2.0,2.0,3700000.0,Dhaka,Mirpur,0,1,1,0,4,0,4,Dhaka,Mirpur
3988,1000.0,Apartment,Residential,2.0,2.0,3700000.0,Dhaka,Mirpur,0,1,1,0,4,0,4,Dhaka,Mirpur
3989,1000.0,Apartment,Residential,2.0,2.0,3700000.0,Dhaka,Mirpur,0,1,1,0,4,0,4,Dhaka,Mirpur
3990,1200.0,Apartment,Residential,0.0,3.0,8500000.0,Dhaka,Dhanmondi,0,1,1,0,5,0,3,Dhaka,Dhanmondi
3991,1440.0,Residential Plot,Residential,0.0,0.0,30000000.0,Dhaka,Dhanmondi,0,0,0,0,0,0,0,Dhaka,Dhanmondi
3992,850.0,Apartment,Residential,2.0,2.0,5300000.0,Dhaka,Mirpur,0,0,1,0,1,0,4,Dhaka,Mirpur
3993,1220.0,Apartment,Residential,3.0,3.0,7000000.0,Dhaka,Mirpur,0,0,1,0,5,0,4,Dhaka,Mirpur
3994,2415.0,Apartment,Residential,0.0,3.0,25500000.0,Dhaka,Bashundhara R-A,0,0,0,0,3,0,3,Dhaka,Bashundhara R/A
3995,2415.0,Apartment,Residential,0.0,3.0,25500000.0,Dhaka,Bashundhara R-A,0,0,0,0,3,0,3,Dhaka,Bashundhara R/A
3996,850.0,Apartment,Residential,2.0,2.0,5300000.0,Dhaka,Mirpur,0,0,1,0,1,0,4,Dhaka,Mirpur
3997,2515.0,Apartment,Residential,0.0,3.0,26500000.0,Dhaka,Bashundhara R-A,0,0,0,0,3,0,3,Dhaka,Bashundhara R/A
3998,2415.0,Apartment,Residential,0.0,3.0,25500000.0,Dhaka,Bashundhara R-A,0,0,0,0,3,0,3,Dhaka,Bashundhara R/A
3999,725.0,Apartment,Residential,2.0,2.0,3663000.000000001,Dhaka,Mirpur,0,1,2,0,4,0,3,Dhaka,Mirpur
4000,1800.0,Residential Plot,Residential,0.0,0.0,30000000.0,Dhaka,Mirpur,0,0,0,0,0,0,0,Dhaka,Mirpur
4001,3600.0,Residential Plot,Residential,0.0,0.0,6000000.0,Dhaka,Savar,0,0,0,0,0,0,0,Dhaka,Savar
4002,1692.0,Apartment,Residential,3.0,3.0,12400000.0,Chattogram,Panchlaish,0,2,3,0,2,0,4,Chattogram,Sub-district of Chattogram
4003,1672.0,Apartment,Residential,3.0,3.0,12300000.0,Chattogram,Panchlaish,0,2,3,0,3,0,4,Chattogram,Sub-district of Chattogram
4004,1550.0,Apartment,Residential,3.0,3.0,12000000.0,Dhaka,Bashundhara R-A,0,1,1,0,2,0,3,Dhaka,Bashundhara R/A
4005,1692.0,Apartment,Residential,3.0,3.0,12400000.0,Chattogram,Panchlaish,0,2,3,0,2,0,4,Chattogram,Sub-district of Chattogram
4006,1550.0,Apartment,Residential,3.0,3.0,12000000.0,Dhaka,Bashundhara R-A,0,1,1,0,2,0,3,Dhaka,Bashundhara R/A
4007,3326.0,Building,Residential,6.0,14.0,7000000.0,Dhaka,Savar,0,0,0,0,0,0,3,Dhaka,Savar
4008,1075.0,Apartment,Residential,3.0,3.0,5800000.0,Dhaka,Ibrahimpur,0,0,1,0,5,0,4,Dhaka,Mirpur
4009,1350.0,Apartment,Residential,3.0,3.0,11500000.0,Dhaka,Dhanmondi,0,1,2,1,5,0,4,Dhaka,Dhanmondi
4010,1650.0,Apartment,Residential,3.0,3.0,10000000.0,Dhaka,Bashundhara R-A,0,0,0,0,2,0,3,Dhaka,Bashundhara R/A
4011,1900.0,Apartment,Residential,4.0,3.0,13000000.0,Dhaka,Mirpur,0,2,3,0,3,0,4,Dhaka,Mirpur
4012,3600.0,Residential Plot,Residential,0.0,0.0,37500000.0,Dhaka,Aftab Nagar,0,0,0,0,0,0,0,Dhaka,Khilgaon
4013,2160.0,Residential Plot,Residential,0.0,0.0,3000000.0,Dhaka,Savar,0,0,0,0,0,0,0,Dhaka,Savar
4014,2520.0,Residential Plot,Residential,0.0,0.0,3500000.0,Dhaka,Savar,0,0,0,0,0,0,0,Dhaka,Savar
4015,1100.0,Apartment,Residential,2.0,2.0,8150000.0,Dhaka,Bashundhara R-A,0,2,3,0,4,0,4,Dhaka,Bashundhara R/A
4016,2613.6,Residential Plot,Residential,0.0,0.0,12000000.0,Dhaka,Savar,0,0,0,0,0,0,0,Dhaka,Savar
4017,1375.0,Apartment,Residential,3.0,3.0,8250000.0,Dhaka,Mirpur,0,2,3,0,3,0,4,Dhaka,Mirpur
4018,1425.0,Apartment,Residential,3.0,3.0,7500000.0,Dhaka,Dakshin Khan,0,1,3,0,4,0,3,Dhaka,Dakshin Khan
4019,1712.0,Apartment,Residential,4.0,3.0,11600000.0,Dhaka,Bashundhara R-A,0,2,2,1,2,0,3,Dhaka,Bashundhara R/A
4020,930.0,Apartment,Residential,2.0,3.0,4000000.0,Dhaka,Mirpur,0,2,3,0,3,0,4,Dhaka,Mirpur
4021,1300.0,Apartment,Residential,3.0,3.0,4800000.0,Chattogram,Bayazid,0,0,0,0,0,0,0,Chattogram,Chattogram City
4022,1508.0,Apartment,Residential,3.0,3.0,11299999.999999998,Dhaka,Bashundhara R-A,0,1,0,0,3,0,3,Dhaka,Bashundhara R/A
4023,1000.0,Apartment,Residential,2.0,3.0,4300000.0,Dhaka,Mirpur,0,0,2,0,5,0,3,Dhaka,Mirpur
4024,2230.0,Apartment,Residential,4.0,4.0,16000000.0,Dhaka,Bashundhara R-A,0,2,2,0,2,0,3,Dhaka,Bashundhara R/A
4025,2880.0,Residential Plot,Residential,0.0,0.0,15000000.0,Chattogram,4 No Chandgaon Ward,0,0,0,0,0,0,0,Chattogram,Chattogram City
4026,1570.0,Apartment,Residential,3.0,3.0,11700000.0,Dhaka,Bashundhara R-A,0,1,1,0,3,0,3,Dhaka,Bashundhara R/A
4027,2160.0,Building,Residential,3.0,6.0,5000000.0,Dhaka,Savar,0,0,0,0,0,0,2,Dhaka,Savar
4028,1440.0,Apartment,Residential,3.0,3.0,6500000.0,Chattogram,Bayazid,0,0,1,0,0,0,3,Chattogram,Chattogram City
4029,3600.0,Residential Plot,Residential,0.0,0.0,5000000.0,Dhaka,Savar,0,0,0,0,0,0,0,Dhaka,Savar
4030,1000.0,Apartment,Residential,2.0,2.0,4500000.0,Dhaka,Mirpur,0,0,2,0,4,0,3,Dhaka,Mirpur
4031,1400.0,Apartment,Residential,3.0,3.0,6300000.0,Dhaka,Mirpur,0,0,2,0,4,0,3,Dhaka,Mirpur
4032,1000.0,Apartment,Residential,2.0,2.0,4500000.0,Dhaka,Mirpur,0,0,2,0,4,0,3,Dhaka,Mirpur
4033,1150.0,Apartment,Residential,3.0,3.0,5750000.0,Chattogram,33 No. Firingee Bazaar Ward,0,2,0,1,1,0,3,Chattogram,Chattogram City
4034,1775.0,Apartment,Residential,3.0,4.0,8875000.0,Chattogram,33 No. Firingee Bazaar Ward,0,2,0,1,1,0,3,Chattogram,Chattogram City
4035,1295.0,Apartment,Residential,3.0,3.0,6475000.0,Chattogram,33 No. Firingee Bazaar Ward,0,2,0,1,1,0,3,Chattogram,Chattogram City
4036,1775.0,Apartment,Residential,3.0,3.0,8875000.0,Chattogram,33 No. Firingee Bazaar Ward,0,2,0,1,1,0,3,Chattogram,Chattogram City
4037,2146.0,Building,Residential,4.0,8.0,10500000.0,Dhaka,Savar,0,0,0,0,0,0,2,Dhaka,Savar
4038,1635.0,Apartment,Residential,3.0,3.0,12500000.0,Chattogram,Khulshi,0,1,2,0,1,0,3,Chattogram,Chattogram City
4039,1530.0,Apartment,Residential,3.0,3.0,8000000.0,Dhaka,Dakshin Khan,0,1,3,0,3,0,3,Dhaka,Dakshin Khan
4040,1400.0,Apartment,Residential,3.0,3.0,7500000.0,Dhaka,Mohammadpur,0,0,2,0,1,0,3,Dhaka,Mohammadpur
4041,1310.0,Apartment,Residential,3.0,3.0,4585000.0,Chattogram,Hathazari,0,1,1,0,1,0,3,Chattogram,Sub-district of Chattogram
4042,1530.0,Apartment,Residential,4.0,3.0,14000000.0,Dhaka,Uttara,0,1,2,0,5,0,3,Dhaka,Uttara
4043,1450.0,Apartment,Residential,3.0,3.0,7000000.0,Dhaka,Mirpur,0,1,2,0,3,0,5,Dhaka,Mirpur
4044,1600.0,Apartment,Residential,3.0,3.0,8000000.0,Chattogram,Khulshi,0,2,2,0,2,0,4,Chattogram,Chattogram City
4045,1050.0,Apartment,Residential,2.0,2.0,12000000.0,Dhaka,Dhanmondi,0,1,1,0,3,0,3,Dhaka,Dhanmondi
4046,2650.0,Apartment,Residential,5.0,5.0,19500000.0,Dhaka,Turag,2,2,3,0,3,0,3,Dhaka,Turag
4047,24500.0,Building,Residential,10.0,50.0,70000000.0,Chattogram,Bayazid,0,2,1,0,0,0,2,Chattogram,Chattogram City
4048,920.0,Apartment,Residential,2.0,2.0,7000000.0,Dhaka,Shyamoli,0,2,1,0,4,0,4,Dhaka,Shyamoli
4049,1525.0,Apartment,Residential,4.0,3.0,11000000.0,Dhaka,Uttara,0,0,2,0,5,0,4,Dhaka,Uttara
4050,2982.0,Apartment,Residential,4.0,4.0,42000000.0,Dhaka,Niketan,0,2,2,3,4,0,5,Dhaka,Mohakhali
4051,990.0,Apartment,Residential,2.0,2.0,7425000.0,Dhaka,Motijheel,0,0,2,0,5,0,3,Dhaka,Motijheel
4052,1200.0,Apartment,Residential,3.0,3.0,6000000.0,Dhaka,Mirpur,0,0,1,0,4,0,3,Dhaka,Mirpur
4053,656.0,Apartment,Residential,2.0,2.0,2600000.0,Dhaka,Mirpur,0,0,1,0,1,0,4,Dhaka,Mirpur
4054,430.0,Apartment,Residential,2.0,2.0,2100000.0,Dhaka,Dakshin Khan,0,0,3,0,2,0,3,Dhaka,Dakshin Khan
4055,1050.0,Apartment,Residential,3.0,3.0,4500000.0,Dhaka,Savar,0,1,1,0,4,0,3,Dhaka,Savar
4056,932.0,Apartment,Residential,3.0,2.0,3800000.0,Dhaka,Dakshin Khan,0,1,3,0,4,0,3,Dhaka,Dakshin Khan
4057,1331.0,Apartment,Residential,3.0,3.0,6500000.0,Dhaka,Ibrahimpur,0,2,3,0,4,0,4,Dhaka,Mirpur
4058,967.0,Apartment,Residential,2.0,2.0,3800000.0,Dhaka,Dakshin Khan,0,1,3,0,4,0,3,Dhaka,Dakshin Khan
4059,1050.0,Apartment,Residential,2.0,3.0,5450000.0,Dhaka,Mirpur,0,0,2,0,3,0,3,Dhaka,Mirpur
4060,750.0,Apartment,Residential,2.0,2.0,3600000.0,Dhaka,Demra,0,0,1,0,2,0,4,Dhaka,Demra
4061,750.0,Apartment,Residential,2.0,2.0,3600000.0,Dhaka,Demra,0,0,1,0,2,0,4,Dhaka,Demra
4062,1150.0,Apartment,Residential,3.0,3.0,4600000.0,Dhaka,Savar,0,1,1,0,3,0,3,Dhaka,Savar
4063,1150.0,Apartment,Residential,3.0,3.0,5500000.0,Dhaka,Mirpur,0,1,2,0,3,0,3,Dhaka,Mirpur
4064,1150.0,Apartment,Residential,3.0,3.0,4600000.0,Dhaka,Savar,0,1,1,0,3,0,3,Dhaka,Savar
4065,1620.0,Apartment,Residential,3.0,3.0,16700000.0,Dhaka,Kalabagan,0,0,1,0,5,0,3,Dhaka,Hatirpool
4066,1450.0,Apartment,Residential,3.0,3.0,7350000.0,Dhaka,Banasree,0,0,1,0,3,0,4,Dhaka,Khilgaon
4067,1620.0,Apartment,Residential,3.0,3.0,16700000.0,Dhaka,Kalabagan,0,0,1,0,5,0,3,Dhaka,Hatirpool
4068,1620.0,Apartment,Residential,3.0,3.0,16700000.0,Dhaka,Kalabagan,0,0,1,0,5,0,3,Dhaka,Hatirpool
4069,1700.0,Apartment,Residential,4.0,4.0,9850000.0,Dhaka,Mohammadpur,0,2,2,1,3,0,4,Dhaka,Mohammadpur
4070,710.0,Apartment,Residential,2.0,2.0,4000000.0,Dhaka,Kalabagan,0,1,1,0,0,0,4,Dhaka,Hatirpool
4071,1565.0,Apartment,Residential,3.0,3.0,11000000.0,Chattogram,Muradpur,0,1,2,0,1,0,3,Chattogram,Chattogram City
4072,1650.0,Apartment,Residential,3.0,4.0,9675000.0,Chattogram,Khulshi,0,1,2,0,1,0,3,Chattogram,Chattogram City
4073,1650.0,Apartment,Residential,3.0,3.0,9675000.0,Chattogram,Khulshi,0,1,2,0,1,0,3,Chattogram,Chattogram City
4074,1650.0,Apartment,Residential,3.0,3.0,9675000.0,Chattogram,Khulshi,0,1,2,0,1,0,3,Chattogram,Chattogram City
4075,1309.0,Apartment,Residential,3.0,3.0,7200000.0,Dhaka,Agargaon,0,1,2,0,3,0,3,Dhaka,Sher-E-Bangla Nagar
4076,1150.0,Apartment,Residential,2.0,3.0,4500000.0,Dhaka,Mirpur,0,1,2,0,3,0,5,Dhaka,Mirpur
4077,1360.0,Apartment,Residential,3.0,3.0,9000000.0,Dhaka,Hazaribag,0,2,1,0,2,0,4,Dhaka,Hazaribagh
4078,1200.0,Apartment,Residential,0.0,3.0,6000000.0,Dhaka,Cantonment,0,0,2,1,6,0,6,Dhaka,Dhaka Cantonment
4079,980.0,Apartment,Residential,0.0,3.0,4800000.0,Dhaka,Mirpur,0,2,2,0,2,0,4,Dhaka,Mirpur
4080,825.0,Apartment,Residential,0.0,2.0,4100000.0,Dhaka,Mirpur,0,0,2,0,2,0,3,Dhaka,Mirpur
4081,1260.0,Apartment,Residential,0.0,3.0,5670000.0,Dhaka,Mirpur,0,0,2,0,5,0,3,Dhaka,Mirpur
4082,1553.0,Apartment,Residential,0.0,3.0,10000000.0,Dhaka,Mirpur,0,2,3,0,4,0,3,Dhaka,Mirpur
4083,5040.0,Building,Residential,0.0,8.0,25000000.0,Dhaka,Mirpur,0,0,0,0,0,0,2,Dhaka,Mirpur
4084,1770.0,Apartment,Residential,0.0,3.0,9000000.0,Dhaka,Mirpur,0,2,3,0,3,0,3,Dhaka,Mirpur
4085,1770.0,Apartment,Residential,0.0,3.0,9000000.0,Dhaka,Mirpur,0,2,3,0,3,0,3,Dhaka,Mirpur
4086,1100.0,Apartment,Residential,0.0,3.0,4500000.0,Dhaka,Mirpur,0,0,2,0,2,0,3,Dhaka,Mirpur
4087,1100.0,Apartment,Residential,0.0,2.0,4500000.0,Dhaka,Mirpur,0,0,2,0,2,0,3,Dhaka,Mirpur
4088,4320.0,Residential Plot,Residential,0.0,0.0,28500000.0,Dhaka,Khilgaon,0,0,0,0,0,0,0,Dhaka,Khilgaon
4089,1650.0,Apartment,Residential,0.0,3.0,12500000.0,Dhaka,Bashundhara R-A,0,2,2,0,2,0,3,Dhaka,Bashundhara R/A
4090,1365.0,Apartment,Residential,0.0,3.0,7508000.0,Dhaka,Mirpur,0,1,2,0,3,0,3,Dhaka,Mirpur
4091,1150.0,Apartment,Residential,0.0,3.0,6000000.0,Dhaka,Mirpur,0,0,2,0,5,0,3,Dhaka,Mirpur
4092,1050.0,Apartment,Residential,3.0,3.0,6000000.0,Dhaka,Mirpur,0,0,0,0,2,0,3,Dhaka,Mirpur
4093,1646.0,Apartment,Residential,3.0,3.0,10000000.0,Chattogram,Sholokbahar,0,1,2,0,3,0,3,Chattogram,Chattogram City
4094,1233.0,Apartment,Residential,0.0,3.0,5500000.0,Dhaka,Ibrahimpur,0,0,2,0,4,0,3,Dhaka,Mirpur
4095,1400.0,Apartment,Residential,0.0,3.0,8000000.0,Dhaka,Mirpur,0,1,1,0,3,0,3,Dhaka,Mirpur
4096,1644.0,Apartment,Residential,3.0,3.0,9864000.0,Chattogram,Sholokbahar,0,1,2,0,3,0,3,Chattogram,Chattogram City
4097,1544.0,Apartment,Residential,3.0,3.0,9264000.0,Chattogram,Sholokbahar,0,1,2,0,3,0,3,Chattogram,Chattogram City
4099,625.0,Apartment,Residential,0.0,2.0,3400000.0,Dhaka,Mirpur,0,1,3,0,1,0,4,Dhaka,Mirpur
