,area,building_type,building_nature,num_bath_rooms,num_bed_rooms,price,city,locality,relaxation_amenity_count,security_amenity_count,maintenance_or_cleaning_amenity_count,social_amenity_count,expendable_amenity_count,service_staff_amenity_count,unclassify_amenity_count,division,zone,bedroom_not_applicable,log_area,total_rooms,bath_bed_ratio,area_per_bedroom,total_amenities
9632,1050.0,Apartment,Residential,2.0,3.0,9000000.0,Dhaka,Bashundhara R-A,0,1,2,0,3,0,3,Dhaka,Bashundhara R/A,0,6.957497370876951,5.0,0.6666666666666666,350.0,9
9633,1400.0,Apartment,Residential,3.0,3.0,10200000.0,Dhaka,Adabor,0,1,1,0,4,0,4,Dhaka,Mohammadpur,0,7.244941546337007,6.0,1.0,466.6666666666667,10
9634,1965.0,Apartment,Residential,4.0,3.0,13500000.0,Chattogram,Khulshi,0,2,3,0,2,0,4,Chattogram,Chattogram City,0,7.583756300707112,7.0,1.3333333333333333,655.0,11
9635,1250.0,Apartment,Residential,3.0,3.0,7700000.0,Dhaka,Banasree,0,0,2,0,1,0,4,Dhaka,Khilgaon,0,7.1316985104669115,6.0,1.0,416.6666666666667,7
9636,1270.0,Apartment,Residential,3.0,3.0,8500000.0,Dhaka,Banasree,0,2,2,0,5,0,3,Dhaka,Khilgaon,0,7.147559271189454,6.0,1.0,423.3333333333333,12
9637,1625.0,Apartment,Residential,3.0,4.0,14000000.0,Dhaka,Banasree,0,2,2,0,5,0,3,Dhaka,Khilgaon,0,7.3938782901077555,7.0,0.75,406.25,12
9638,1270.0,Apartment,Residential,3.0,3.0,7000000.0,Dhaka,Mirpur,0,0,1,0,2,0,4,Dhaka,Mirpur,0,7.147559271189454,6.0,1.0,423.3333333333333,7
9639,2209.0,Apartment,Residential,4.0,3.0,25000000.0,Dhaka,Mirpur,0,2,2,0,2,0,4,Dhaka,Mirpur,0,7.700747794511798,7.0,1.3333333333333333,736.3333333333334,10
9640,1840.0,Apartment,Residential,0.0,4.0,14500000.0,Dhaka,Bashundhara R-A,0,1,2,0,3,0,3,Dhaka,Bashundhara R/A,0,7.518064181233078,4.0,0.0,460.0,9
9641,1300.0,Apartment,Residential,0.0,3.0,7200000.0,Chattogram,Double Mooring,0,0,1,0,1,0,3,Chattogram,Chattogram City,0,7.170888478512505,3.0,0.0,433.3333333333333,5
9642,1816.0,Apartment,Residential,0.0,3.0,17500000.0,Dhaka,Bashundhara R-A,0,1,2,0,3,0,3,Dhaka,Bashundhara R/A,0,7.504942068396171,3.0,0.0,605.3333333333334,9
9643,2140.0,Apartment,Residential,0.0,3.0,23000000.0,Dhaka,Bashundhara R-A,0,1,2,0,3,0,3,Dhaka,Bashundhara R/A,0,7.669028288589683,3.0,0.0,713.3333333333334,9
9644,772.0,Apartment,Residential,0.0,2.0,4300000.0,Dhaka,Mirpur,0,1,2,1,2,0,4,Dhaka,Mirpur,0,6.650279048587422,2.0,0.0,386.0,10
9645,1816.0,Apartment,Residential,0.0,3.0,17500000.0,Dhaka,Bashundhara R-A,0,1,2,0,3,0,3,Dhaka,Bashundhara R/A,0,7.504942068396171,3.0,0.0,605.3333333333334,9
9646,1250.0,Apartment,Residential,0.0,3.0,8000000.0,Dhaka,Ibrahimpur,0,2,2,0,2,0,4,Dhaka,Mirpur,0,7.1316985104669115,3.0,0.0,416.6666666666667,10
9647,1200.0,Apartment,Residential,0.0,3.0,6840000.000000001,Chattogram,7 No. West Sholoshohor Ward,0,2,0,0,1,0,3,Chattogram,Chattogram City,0,7.0909098220799835,3.0,0.0,400.0,6
9648,1100.0,Apartment,Residential,0.0,3.0,6270000.0,Chattogram,7 No. West Sholoshohor Ward,0,2,0,0,1,0,3,Chattogram,Chattogram City,0,7.00397413672268,3.0,0.0,366.6666666666667,6
9649,1250.0,Apartment,Residential,3.0,3.0,5500000.0,Dhaka,Mirpur,0,1,2,0,2,0,3,Dhaka,Mirpur,0,7.1316985104669115,6.0,1.0,416.6666666666667,8
9650,1100.0,Apartment,Residential,0.0,3.0,6270000.0,Chattogram,7 No. West Sholoshohor Ward,0,2,0,0,1,0,3,Chattogram,Chattogram City,0,7.00397413672268,3.0,0.0,366.6666666666667,6
9651,650.0,Apartment,Residential,0.0,2.0,2800000.0,Dhaka,Mirpur,0,0,1,0,0,0,3,Dhaka,Mirpur,0,6.478509642208569,2.0,0.0,325.0,4
9652,650.0,Apartment,Residential,0.0,2.0,2800000.0,Dhaka,Mirpur,0,0,1,0,0,0,3,Dhaka,Mirpur,0,6.478509642208569,2.0,0.0,325.0,4
9653,2150.0,Apartment,Residential,0.0,3.0,20000000.0,Dhaka,Bashundhara R-A,0,1,2,0,3,0,3,Dhaka,Bashundhara R/A,0,7.67368812926773,3.0,0.0,716.6666666666666,9
9654,1495.0,Apartment,Residential,0.0,3.0,7000000.0,Dhaka,Turag,0,1,1,0,1,0,3,Dhaka,Turag,0,7.310550158534422,3.0,0.0,498.3333333333333,6
9655,1250.0,Apartment,Residential,0.0,3.0,5950000.0,Chattogram,Double Mooring,0,0,1,0,1,0,3,Chattogram,Chattogram City,0,7.1316985104669115,3.0,0.0,416.6666666666667,5
9656,1502.0,Apartment,Residential,3.0,3.0,9000000.0,Dhaka,Turag,0,0,0,0,1,0,3,Dhaka,Turag,0,7.315218389752975,6.0,1.0,500.6666666666667,4
9657,1502.0,Apartment,Residential,3.0,3.0,9000000.0,Dhaka,Turag,0,0,0,0,1,0,3,Dhaka,Turag,0,7.315218389752975,6.0,1.0,500.6666666666667,4
9658,1350.0,Apartment,Residential,3.0,3.0,19500000.0,Dhaka,Lalmatia,0,1,2,0,5,0,3,Dhaka,Mohammadpur,0,7.208600337960199,6.0,1.0,450.0,11
9659,1050.0,Apartment,Residential,2.0,3.0,5000000.0,Dhaka,Mirpur,0,2,2,0,2,0,4,Dhaka,Mirpur,0,6.957497370876951,5.0,0.6666666666666666,350.0,10
9660,1600.0,Apartment,Residential,0.0,3.0,8500000.0,Dhaka,Mirpur,0,2,2,2,3,0,4,Dhaka,Mirpur,0,7.3783837129967145,3.0,0.0,533.3333333333334,13
9661,676.0,Apartment,Residential,0.0,2.0,3950000.0,Dhaka,Mirpur,0,0,1,0,2,0,4,Dhaka,Mirpur,0,6.517671272912275,2.0,0.0,338.0,7
9662,1350.0,Apartment,Residential,3.0,3.0,12200000.0,Dhaka,Mirpur,0,2,2,0,2,0,4,Dhaka,Mirpur,0,7.208600337960199,6.0,1.0,450.0,10
9663,3600.0,Residential Plot,Residential,0.0,0.0,48000000.0,Dhaka,Purbachal,0,0,0,0,0,0,0,Dhaka,Purbachal,1,8.188966863648876,0.0,,,0
9664,1870.0,Apartment,Residential,4.0,3.0,16500000.0,Dhaka,Badda,0,2,2,0,5,0,7,Dhaka,Badda,0,7.534228326274089,7.0,1.3333333333333333,623.3333333333334,16
9665,1350.0,Apartment,Residential,3.0,3.0,9000000.0,Dhaka,Badda,0,0,3,0,4,0,3,Dhaka,Badda,0,7.208600337960199,6.0,1.0,450.0,10
9666,2050.0,Apartment,Residential,0.0,3.0,24600000.0,Dhaka,Bashundhara R-A,0,1,2,0,3,0,3,Dhaka,Bashundhara R/A,0,7.62608275807238,3.0,0.0,683.3333333333334,9
9667,1643.0,Apartment,Residential,4.0,3.0,14500000.0,Dhaka,Bashundhara R-A,0,2,3,0,4,0,4,Dhaka,Bashundhara R/A,0,7.404887575616125,7.0,1.3333333333333333,547.6666666666666,13
9668,1700.0,Apartment,Residential,0.0,3.0,11000000.0,Chattogram,16 No. Chawk Bazaar Ward,0,1,1,0,2,0,3,Chattogram,Chattogram City,0,7.438971592395862,3.0,0.0,566.6666666666666,7
9669,1490.0,Apartment,Residential,3.0,3.0,10500000.0,Dhaka,Badda,0,0,3,0,4,0,3,Dhaka,Badda,0,7.307202314764738,6.0,1.0,496.6666666666667,10
9670,2060.0,Apartment,Residential,0.0,3.0,11500000.0,Chattogram,Khulshi,0,1,2,0,1,0,3,Chattogram,Chattogram City,0,7.630946580890459,3.0,0.0,686.6666666666666,7
9671,1450.0,Apartment,Residential,0.0,3.0,13000000.0,Dhaka,Bashundhara R-A,0,1,2,0,3,0,3,Dhaka,Bashundhara R/A,0,7.280008252884188,3.0,0.0,483.3333333333333,9
9672,1350.0,Apartment,Residential,0.0,3.0,8000000.0,Dhaka,Dakshin Khan,0,1,1,0,1,0,3,Dhaka,Dakshin Khan,0,7.208600337960199,3.0,0.0,450.0,6
9673,1117.0,Apartment,Residential,2.0,3.0,7261000.0,Dhaka,Khilkhet,0,1,1,0,1,0,3,Dhaka,Khilkhet,0,7.0192966537150445,5.0,0.6666666666666666,372.3333333333333,6
9674,1250.0,Apartment,Residential,0.0,3.0,6500000.0,Dhaka,Jatra Bari,0,1,2,0,4,0,4,Dhaka,Jatrabari,0,7.1316985104669115,3.0,0.0,416.6666666666667,11
9675,1200.0,Apartment,Residential,0.0,3.0,7000000.0,Dhaka,Badda,0,1,2,0,4,0,4,Dhaka,Badda,0,7.0909098220799835,3.0,0.0,400.0,11
9676,840.0,Apartment,Residential,0.0,2.0,4500000.0,Dhaka,Mohammadpur,0,1,0,0,4,0,4,Dhaka,Mohammadpur,0,6.734591659972948,2.0,0.0,420.0,9
9677,1550.0,Apartment,Residential,0.0,3.0,13000000.0,Dhaka,Bashundhara R-A,0,1,2,0,3,0,3,Dhaka,Bashundhara R/A,0,7.346655163176539,3.0,0.0,516.6666666666666,9
9678,1950.0,Apartment,Residential,0.0,3.0,31000000.0,Dhaka,Dhanmondi,0,1,1,0,6,0,3,Dhaka,Dhanmondi,0,7.576097340623111,3.0,0.0,650.0,11
9679,1950.0,Apartment,Residential,0.0,3.0,31000000.0,Dhaka,Dhanmondi,0,1,1,0,6,0,3,Dhaka,Dhanmondi,0,7.576097340623111,3.0,0.0,650.0,11
9680,1525.0,Apartment,Residential,0.0,3.0,8000000.0,Chattogram,Khulshi,0,0,0,0,1,0,3,Chattogram,Chattogram City,0,7.330405211844402,3.0,0.0,508.3333333333333,4
9681,1797.0,Apartment,Residential,0.0,3.0,14000000.0,Dhaka,Mirpur,0,2,3,0,3,0,4,Dhaka,Mirpur,0,7.494430215031565,3.0,0.0,599.0,12
9682,800.0,Apartment,Residential,0.0,2.0,4050000.0,Dhaka,Demra,0,0,2,0,2,0,3,Dhaka,Demra,0,6.68586094706836,2.0,0.0,400.0,7
9683,1847.0,Apartment,Residential,0.0,3.0,14500000.0,Dhaka,Mirpur,0,2,3,0,3,0,4,Dhaka,Mirpur,0,7.521859252201629,3.0,0.0,615.6666666666666,12
9684,1525.0,Apartment,Residential,0.0,3.0,8000000.0,Chattogram,Khulshi,0,1,0,0,1,0,3,Chattogram,Chattogram City,0,7.330405211844402,3.0,0.0,508.3333333333333,5
9685,750.0,Apartment,Residential,0.0,2.0,3900000.0,Dhaka,Demra,0,0,2,0,2,0,3,Dhaka,Demra,0,6.621405651764134,2.0,0.0,375.0,7
9686,6552.0,Residential Plot,Residential,0.0,0.0,380000000.0,Dhaka,Badda,0,0,0,0,0,0,0,Dhaka,Badda,1,8.787678239039497,0.0,,,0
9687,2400.0,Apartment,Residential,4.0,3.0,23000000.0,Dhaka,Bashundhara R-A,0,1,2,0,3,0,3,Dhaka,Bashundhara R/A,0,7.783640596221253,7.0,1.3333333333333333,800.0,9
9688,1050.0,Apartment,Residential,0.0,3.0,6800000.0,Dhaka,Uttara,0,1,2,0,1,0,2,Dhaka,Uttara,0,6.957497370876951,3.0,0.0,350.0,6
9689,1100.0,Apartment,Residential,0.0,3.0,9000000.0,Dhaka,Mirpur,0,1,2,1,1,0,4,Dhaka,Mirpur,0,7.00397413672268,3.0,0.0,366.6666666666667,9
9690,2200.0,Apartment,Residential,3.0,3.0,25500000.0,Dhaka,Bashundhara R-A,0,1,2,0,3,0,3,Dhaka,Bashundhara R/A,0,7.696667081526462,6.0,1.0,733.3333333333334,9
9691,1025.0,Apartment,Residential,3.0,3.0,6500000.0,Dhaka,Mirpur,0,1,2,0,5,0,3,Dhaka,Mirpur,0,6.933423025730715,6.0,1.0,341.6666666666667,11
9692,1200.0,Apartment,Residential,0.0,3.0,6000000.0,Dhaka,Mirpur,0,2,2,0,2,0,4,Dhaka,Mirpur,0,7.0909098220799835,3.0,0.0,400.0,10
9693,1200.0,Apartment,Residential,3.0,3.0,7500000.0,Dhaka,Mirpur,0,0,0,0,2,0,3,Dhaka,Mirpur,0,7.0909098220799835,6.0,1.0,400.0,5
9694,1270.0,Apartment,Residential,3.0,3.0,7920000.0,Dhaka,Mirpur,0,0,0,0,2,0,3,Dhaka,Mirpur,0,7.147559271189454,6.0,1.0,423.3333333333333,5
9695,1385.0,Apartment,Residential,0.0,3.0,8000000.0,Chattogram,Mohammadpur,0,0,0,0,0,0,3,Chattogram,Mohammadpur,0,7.234177179749849,3.0,0.0,461.6666666666667,3
9696,1450.0,Apartment,Residential,0.0,3.0,10500000.0,Dhaka,Joar Sahara,0,1,2,0,3,0,3,Dhaka,Khilkhet,0,7.280008252884188,3.0,0.0,483.3333333333333,9
9697,4790.0,Apartment,Residential,4.0,4.0,80000000.0,Dhaka,Gulshan,3,1,1,4,5,0,9,Dhaka,Gulshan,0,8.474494436883122,8.0,1.0,1197.5,23
9698,1540.0,Apartment,Residential,0.0,3.0,10500000.0,Dhaka,Bashundhara R-A,0,1,2,0,3,0,3,Dhaka,Bashundhara R/A,0,7.340186835320115,3.0,0.0,513.3333333333334,9
9699,1450.0,Apartment,Residential,0.0,3.0,10500000.0,Dhaka,Joar Sahara,0,1,2,0,2,0,3,Dhaka,Khilkhet,0,7.280008252884188,3.0,0.0,483.3333333333333,8
9700,1450.0,Apartment,Residential,0.0,3.0,10500000.0,Dhaka,Joar Sahara,0,1,2,0,2,0,3,Dhaka,Khilkhet,0,7.280008252884188,3.0,0.0,483.3333333333333,8
9701,1450.0,Apartment,Residential,0.0,3.0,10500000.0,Dhaka,Joar Sahara,0,1,2,0,3,0,3,Dhaka,Khilkhet,0,7.280008252884188,3.0,0.0,483.3333333333333,9
9702,3600.0,Residential Plot,Residential,0.0,0.0,43000000.0,Dhaka,Bashundhara R-A,0,0,0,0,0,0,0,Dhaka,Bashundhara R/A,1,8.188966863648876,0.0,,,0
9703,250.0,Apartment,Residential,1.0,1.0,3500000.0,Dhaka,Bashundhara R-A,0,1,2,0,3,0,3,Dhaka,Bashundhara R/A,0,5.5254529391317835,2.0,1.0,250.0,9
9704,1400.0,Apartment,Residential,0.0,3.0,8000000.0,Chattogram,Mohammadpur,0,0,0,0,1,0,3,Chattogram,Mohammadpur,0,7.244941546337007,3.0,0.0,466.6666666666667,4
9705,1593.0,Apartment,Residential,0.0,3.0,16000000.0,Dhaka,Khilgaon,0,2,2,0,2,0,4,Dhaka,Khilgaon,0,7.374001859350161,3.0,0.0,531.0,10
9706,1650.0,Apartment,Residential,0.0,3.0,16500000.0,Dhaka,Mirpur,0,1,0,0,2,0,4,Dhaka,Mirpur,0,7.409136443920128,3.0,0.0,550.0,7
9707,860.0,Apartment,Residential,0.0,2.0,5000000.0,Dhaka,Mirpur,0,1,1,0,4,0,4,Dhaka,Mirpur,0,6.7580945044277305,2.0,0.0,430.0,10
9708,1870.0,Apartment,Residential,4.0,4.0,19000000.0,Dhaka,Bashundhara R-A,0,2,3,0,4,0,4,Dhaka,Bashundhara R/A,0,7.534228326274089,8.0,1.0,467.5,13
9709,1300.0,Apartment,Residential,3.0,3.0,7500000.0,Dhaka,Shyampur,0,0,2,0,4,0,4,Dhaka,,0,7.170888478512505,6.0,1.0,433.3333333333333,10
9710,1070.0,Apartment,Residential,0.0,3.0,7500000.0,Dhaka,Malibagh,0,1,2,0,3,0,3,Dhaka,Ramna,0,6.976348070447749,3.0,0.0,356.6666666666667,9
9711,1965.0,Apartment,Residential,0.0,3.0,19200000.0,Dhaka,Uttara,0,1,3,0,3,0,4,Dhaka,Uttara,0,7.583756300707112,3.0,0.0,655.0,11
9712,2310.0,Apartment,Residential,0.0,4.0,31200000.0,Dhaka,Mirpur,0,1,3,0,3,0,4,Dhaka,Mirpur,0,7.745435610274381,4.0,0.0,577.5,11
9713,1920.0,Apartment,Residential,4.0,3.0,12000000.0,Dhaka,Uttara,0,1,1,0,1,0,3,Dhaka,Uttara,0,7.560601162768557,7.0,1.3333333333333333,640.0,6
9714,1537.0,Apartment,Residential,3.0,3.0,13500000.0,Dhaka,Bashundhara R-A,0,1,2,0,3,0,3,Dhaka,Bashundhara R/A,0,7.338238150065589,6.0,1.0,512.3333333333334,9
9715,1650.0,Apartment,Residential,4.0,4.0,17500000.0,Dhaka,Malibagh,0,1,2,0,2,0,3,Dhaka,Ramna,0,7.409136443920128,8.0,1.0,412.5,8
9716,1250.0,Apartment,Residential,0.0,3.0,6500000.0,Dhaka,Jatra Bari,0,1,2,0,4,0,4,Dhaka,Jatrabari,0,7.1316985104669115,3.0,0.0,416.6666666666667,11
9717,1637.0,Apartment,Residential,0.0,3.0,12000000.0,Dhaka,Mirpur,0,0,0,0,2,0,3,Dhaka,Mirpur,0,7.401231264413015,3.0,0.0,545.6666666666666,5
9718,1250.0,Apartment,Residential,0.0,3.0,6500000.0,Dhaka,Jatra Bari,0,1,2,0,4,0,4,Dhaka,Jatrabari,0,7.1316985104669115,3.0,0.0,416.6666666666667,11
9719,1450.0,Apartment,Residential,4.0,3.0,12000000.0,Dhaka,Maghbazar,0,2,2,0,5,0,3,Dhaka,Ramna,0,7.280008252884188,7.0,1.3333333333333333,483.3333333333333,12
9720,2700.0,Apartment,Residential,4.0,3.0,41200000.0,Dhaka,Gulshan,5,2,3,5,6,0,12,Dhaka,Gulshan,0,7.901377353792616,7.0,1.3333333333333333,900.0,33
9721,1280.0,Apartment,Residential,0.0,3.0,10000000.0,Dhaka,Bashundhara R-A,0,1,2,0,3,0,3,Dhaka,Bashundhara R/A,0,7.155396301896734,3.0,0.0,426.6666666666667,9
9722,1200.0,Apartment,Residential,0.0,3.0,4500000.0,Chattogram,Bayazid,0,1,0,0,0,0,3,Chattogram,Chattogram City,0,7.0909098220799835,3.0,0.0,400.0,4
9723,2388.0,Apartment,Residential,4.0,3.0,35000000.0,Dhaka,Gulshan,0,2,2,0,4,0,3,Dhaka,Gulshan,0,7.77863014732581,7.0,1.3333333333333333,796.0,11
9724,1800.0,Apartment,Residential,0.0,4.0,9000000.0,Chattogram,Bayazid,0,0,0,0,1,0,3,Chattogram,Chattogram City,0,7.496097345175956,4.0,0.0,450.0,4
9725,1000.0,Apartment,Residential,0.0,2.0,5000000.0,Chattogram,Bayazid,0,0,0,0,1,0,3,Chattogram,Chattogram City,0,6.90875477931522,2.0,0.0,500.0,4
9726,1113.0,Apartment,Residential,2.0,3.0,5500000.0,Dhaka,Badda,0,1,3,0,5,0,3,Dhaka,Badda,0,7.01571242048723,5.0,0.6666666666666666,371.0,12
9727,1050.0,Apartment,Residential,3.0,3.0,8000000.0,Dhaka,Demra,0,1,2,0,2,0,3,Dhaka,Demra,0,6.957497370876951,6.0,1.0,350.0,8
9728,850.0,Apartment,Residential,2.0,2.0,4800000.0,Dhaka,Mirpur,0,1,2,0,2,0,4,Dhaka,Mirpur,0,6.7464121285733745,4.0,1.0,425.0,9
9729,1545.0,Apartment,Residential,3.0,3.0,13000000.0,Dhaka,Mirpur,0,2,3,0,2,0,3,Dhaka,Mirpur,0,7.343426229147367,6.0,1.0,515.0,10
9730,1008.0,Apartment,Residential,0.0,3.0,5000000.0,Dhaka,Cantonment,0,1,2,0,3,0,3,Dhaka,Dhaka Cantonment,0,6.9167150203536085,3.0,0.0,336.0,9
9731,1700.0,Apartment,Residential,0.0,3.0,10500000.0,Dhaka,Bashundhara R-A,0,1,2,0,2,0,3,Dhaka,Bashundhara R/A,0,7.438971592395862,3.0,0.0,566.6666666666666,8
9732,1700.0,Apartment,Residential,0.0,3.0,10500000.0,Dhaka,Bashundhara R-A,0,1,2,0,3,0,3,Dhaka,Bashundhara R/A,0,7.438971592395862,3.0,0.0,566.6666666666666,9
9733,1417.0,Apartment,Residential,3.0,3.0,7500000.0,Dhaka,Mirpur,0,1,2,0,2,0,3,Dhaka,Mirpur,0,7.257002707092073,6.0,1.0,472.3333333333333,8
9734,1036.0,Apartment,Residential,0.0,3.0,5100000.0,Dhaka,Demra,0,1,2,0,1,0,3,Dhaka,Demra,0,6.9440872082295275,3.0,0.0,345.3333333333333,7
9735,1180.0,Apartment,Residential,0.0,3.0,7000000.0,Dhaka,Mirpur,0,2,2,0,2,0,4,Dhaka,Mirpur,0,7.074116816197362,3.0,0.0,393.3333333333333,10
9736,1180.0,Apartment,Residential,0.0,3.0,7500000.0,Dhaka,Mirpur,0,2,2,0,2,0,4,Dhaka,Mirpur,0,7.074116816197362,3.0,0.0,393.3333333333333,10
9737,1180.0,Apartment,Residential,0.0,3.0,7000000.0,Dhaka,Mirpur,0,2,2,0,2,0,4,Dhaka,Mirpur,0,7.074116816197362,3.0,0.0,393.3333333333333,10
9738,1600.0,Apartment,Residential,0.0,3.0,10000000.0,Chattogram,Khulshi,0,1,1,0,1,0,3,Chattogram,Chattogram City,0,7.3783837129967145,3.0,0.0,533.3333333333334,6
9739,1600.0,Apartment,Residential,0.0,3.0,8000000.0,Dhaka,Mirpur,0,0,2,0,2,0,3,Dhaka,Mirpur,0,7.3783837129967145,3.0,0.0,533.3333333333334,7
9740,1816.0,Apartment,Residential,4.0,3.0,24000000.0,Dhaka,Dhanmondi,0,1,1,0,3,0,3,Dhaka,Dhanmondi,0,7.504942068396171,7.0,1.3333333333333333,605.3333333333334,8
9741,1634.0,Apartment,Residential,0.0,3.0,9800000.0,Dhaka,Mirpur,0,0,0,0,1,0,3,Dhaka,Mirpur,0,7.399398083331354,3.0,0.0,544.6666666666666,4
9742,2150.0,Apartment,Residential,4.0,4.0,21000000.0,Dhaka,Bashundhara R-A,0,1,2,1,2,0,2,Dhaka,Bashundhara R/A,0,7.67368812926773,8.0,1.0,537.5,8
9743,1590.0,Apartment,Residential,0.0,3.0,9600000.0,Dhaka,Mirpur,0,0,0,0,1,0,3,Dhaka,Mirpur,0,7.372118028337787,3.0,0.0,530.0,4
9744,1000.0,Apartment,Residential,0.0,2.0,4500000.0,Chattogram,Bayazid,0,1,1,0,1,0,3,Chattogram,Chattogram City,0,6.90875477931522,2.0,0.0,500.0,6
9745,1200.0,Apartment,Residential,3.0,3.0,7000000.0,Dhaka,Mirpur,0,2,1,0,4,0,3,Dhaka,Mirpur,0,7.0909098220799835,6.0,1.0,400.0,10
9746,1300.0,Apartment,Residential,0.0,3.0,7400000.0,Dhaka,Cantonment,0,1,2,0,5,0,5,Dhaka,Dhaka Cantonment,0,7.170888478512505,3.0,0.0,433.3333333333333,13
9747,1530.0,Apartment,Residential,4.0,4.0,8000000.0,Dhaka,Sutrapur,0,1,2,1,4,0,3,Dhaka,Sutrapur,0,7.333676395657684,8.0,1.0,382.5,11
9748,1592.0,Apartment,Residential,3.0,3.0,10300000.0,Dhaka,Sutrapur,0,2,2,0,2,0,3,Dhaka,Sutrapur,0,7.373374309910049,6.0,1.0,530.6666666666666,9
9749,1816.0,Apartment,Residential,0.0,3.0,19900000.0,Dhaka,Bashundhara R-A,0,1,2,0,3,0,3,Dhaka,Bashundhara R/A,0,7.504942068396171,3.0,0.0,605.3333333333334,9
9750,1300.0,Apartment,Residential,0.0,3.0,7400000.0,Dhaka,Cantonment,0,1,2,0,5,0,5,Dhaka,Dhaka Cantonment,0,7.170888478512505,3.0,0.0,433.3333333333333,13
9751,1830.0,Apartment,Residential,0.0,3.0,23000000.0,Dhaka,Uttara,0,2,3,1,2,0,4,Dhaka,Uttara,0,7.5126175446745105,3.0,0.0,610.0,12
9752,1672.0,Apartment,Residential,0.0,3.0,10000000.0,Chattogram,7 No. West Sholoshohor Ward,0,1,1,1,1,0,3,Chattogram,Chattogram City,0,7.422373700986824,3.0,0.0,557.3333333333334,7
9753,1816.0,Apartment,Residential,0.0,3.0,19900000.0,Dhaka,Bashundhara R-A,0,1,2,0,3,0,3,Dhaka,Bashundhara R/A,0,7.504942068396171,3.0,0.0,605.3333333333334,9
9754,1250.0,Apartment,Residential,0.0,3.0,5600000.0,Dhaka,Demra,0,1,2,0,2,0,3,Dhaka,Demra,0,7.1316985104669115,3.0,0.0,416.6666666666667,8
9755,1800.0,Apartment,Residential,0.0,3.0,11500000.0,Chattogram,7 No. West Sholoshohor Ward,0,1,1,1,1,0,3,Chattogram,Chattogram City,0,7.496097345175956,3.0,0.0,600.0,7
9756,1892.0,Apartment,Residential,0.0,3.0,12000000.0,Chattogram,7 No. West Sholoshohor Ward,0,1,1,1,1,0,3,Chattogram,Chattogram City,0,7.545918151209323,3.0,0.0,630.6666666666666,7
9757,1180.0,Apartment,Residential,0.0,3.0,6800000.0,Dhaka,Mirpur,0,2,2,0,2,0,4,Dhaka,Mirpur,0,7.074116816197362,3.0,0.0,393.3333333333333,10
9758,900.0,Apartment,Residential,0.0,3.0,6000000.0,Dhaka,Mirpur,0,1,2,0,0,0,4,Dhaka,Mirpur,0,6.803505257608338,3.0,0.0,300.0,7
9759,1201.0,Apartment,Residential,0.0,3.0,8000000.0,Dhaka,North Shahjahanpur,0,1,0,0,4,0,4,Dhaka,Motijheel,0,7.091742115095153,3.0,0.0,400.3333333333333,9
9760,1570.0,Apartment,Residential,0.0,3.0,10000000.0,Dhaka,Kafrul,0,1,2,0,3,0,4,Dhaka,Mirpur,0,7.359467638255621,3.0,0.0,523.3333333333334,10
9761,2279.0,Apartment,Residential,0.0,4.0,20000000.0,Dhaka,Bashundhara R-A,0,1,2,0,3,0,3,Dhaka,Bashundhara R/A,0,7.731930721948486,4.0,0.0,569.75,9
9762,1500.0,Apartment,Residential,0.0,3.0,9500000.0,Chattogram,Khulshi,0,1,0,0,1,0,3,Chattogram,Chattogram City,0,7.313886831633462,3.0,0.0,500.0,5
9763,1586.0,Apartment,Residential,3.0,3.0,11000000.0,Dhaka,Bashabo,0,2,2,0,3,0,4,Dhaka,Khilgaon,0,7.369600720526409,6.0,1.0,528.6666666666666,11
9764,1360.0,Apartment,Residential,0.0,3.0,8500000.0,Dhaka,Mirpur,0,0,2,0,3,0,4,Dhaka,Mirpur,0,7.215975002651466,3.0,0.0,453.3333333333333,9
9765,1130.0,Apartment,Residential,0.0,3.0,6200000.0,Dhaka,Mirpur,0,1,2,1,2,0,3,Dhaka,Mirpur,0,7.030857476116121,3.0,0.0,376.6666666666667,9
9766,1358.0,Apartment,Residential,0.0,3.0,8200000.0,Dhaka,Mirpur,0,1,2,2,3,0,3,Dhaka,Mirpur,0,7.214504414151143,3.0,0.0,452.6666666666667,11
9767,1360.0,Apartment,Residential,0.0,3.0,8500000.0,Dhaka,Mirpur,0,0,2,0,3,0,4,Dhaka,Mirpur,0,7.215975002651466,3.0,0.0,453.3333333333333,9
9768,1467.0,Apartment,Residential,0.0,3.0,8500000.0,Dhaka,Mirpur,0,1,2,2,3,0,3,Dhaka,Mirpur,0,7.291656209174461,3.0,0.0,489.0,11
9769,1467.0,Apartment,Residential,0.0,3.0,8500000.0,Dhaka,Mirpur,0,1,2,2,3,0,3,Dhaka,Mirpur,0,7.291656209174461,3.0,0.0,489.0,11
9770,1499.0,Apartment,Residential,3.0,3.0,11299999.999999998,Dhaka,Bashabo,0,2,2,0,4,0,4,Dhaka,Khilgaon,0,7.313220387090301,6.0,1.0,499.6666666666667,12
9771,1360.0,Apartment,Residential,0.0,3.0,9500000.0,Dhaka,Mirpur,0,2,3,0,3,0,4,Dhaka,Mirpur,0,7.215975002651466,3.0,0.0,453.3333333333333,12
9772,950.0,Apartment,Residential,0.0,2.0,5500000.0,Dhaka,Banasree,0,1,1,0,2,0,3,Dhaka,Khilgaon,0,6.85751406254539,2.0,0.0,475.0,7
